LTE,272,5,41901,860166,0,-7.4532,53.3621,6616,14,1,1619451128,1711034773,0
LTE,272,5,41901,206087,0,-7.4959,53.359,5207,82,1,1619689678,1711034840,0
LTE,272,5,41401,436488,0,-7.3753,53.3819,2371,104,1,1619690248,1711034916,0
LTE,272,5,41401,436482,0,-7.3671,53.3874,9074,46,1,1619690322,1711034772,0
LTE,272,5,41401,413960,0,-7.2872,53.4047,1579,50,1,1619690810,1729285026,0
LTE,272,5,40902,778517,0,-6.3914,53.3887,1000,2,1,1620668722,1729285037,0
LTE,272,5,40902,778497,0,-6.3925,53.3899,1000,2,1,1620671023,1729285037,0
LTE,272,3,40071,11183116,0,-6.3182,53.3319,1000,2,1,1626069122,1704270197,0
LTE,272,3,40101,10759191,0,-7.2564,52.6568,1039,36,1,1626386619,1739610424,0
LTE,272,3,4006,11153431,-1,-6.2129,53.4335,997,50,1,1628320827,1729358712,0
LTE,272,3,4006,10528002,-1,-6.2189,53.4245,1000,20,1,1628320871,1729185076,0
LTE,272,5,40300,820742,-1,-6.2204,53.4248,815,50,1,1628320878,1729548784,0
LTE,272,3,4006,10528012,-1,-6.2204,53.4248,872,50,1,1628320910,1730135724,0
LTE,272,5,40300,999966,-1,-6.2236,53.416,822,50,1,1628320941,1729548784,0
LTE,272,3,4006,10521623,-1,-6.2346,53.4029,2936,23,1,1628320985,1737933668,0
LTE,272,5,40303,825119,-1,-6.253,53.3735,1000,29,1,1628321374,1703104994,0
LTE,272,3,4006,10525974,-1,-6.2535,53.3704,1000,28,1,1628321471,1703104994,0
LTE,272,5,40303,825120,-1,-6.2556,53.3713,1135,15,1,1628321480,1703104994,0
LTE,272,5,40303,82177,-1,-6.2526,53.3709,1000,51,1,1628321516,1703104995,0
LTE,272,5,40301,915486,-1,-6.2564,53.3647,1000,3,1,1628321592,1745767802,0
LTE,272,5,40101,1000479,-1,-6.2611,53.3522,1000,22,1,1628323747,1729358709,0
LTE,272,5,40101,992031,-1,-6.2581,53.348,500,33,1,1628324951,1729358709,0
LTE,272,3,40052,10504981,-1,-6.2581,53.3499,8870,33,1,1628324959,1738227121,0
LTE,272,5,40101,892704,-1,-6.2601,53.3469,1000,19,1,1628325479,1729358709,0
LTE,272,5,40100,842783,-1,-6.2658,53.3457,1000,13,1,1628325736,1729358710,0
LTE,272,3,40052,10504982,-1,-6.2591,53.3454,1000,14,1,1628326136,1730135718,0
LTE,272,5,40101,892703,-1,-6.2576,53.3475,1000,9,1,1628326299,1729358709,0
LTE,272,3,40052,10498582,-1,-6.2637,53.3502,1000,15,1,1628328234,1729448233,0
