population,lon,lat,elevation,tower_height,max_distance_km,path_loss,tx_power
836.5360794067383,-9.06732697547144,52.06588793017615,104.0,35.2,2.704,153.25847918503456,-23.25847918503456
618.395227432251,-8.74393347318841,51.8741751272506,122.0,36.1,2.722,153.17590445335392,-23.175904453353922
1196.8083839416504,-9.040377516947853,52.06588793017615,171.0,38.55,2.771,152.96797472868877,-22.967974728688773
514.5841760635376,-8.555287263523313,51.95095867397915,113.0,35.65,2.713,153.2167501282154,-23.21675012821541
7492.082962036133,-8.514863075737932,51.902984343486445,112.0,35.6,2.712,153.22134259883973,-23.221342598839726
5684.925277709961,-8.339691595334626,51.8741751272506,7.0,30.35,2.607,153.77210736291062,-23.772107362910617
896.0648498535156,-8.339691595334626,51.83573410855874,13.0,30.65,2.613,153.73653447832862,-23.736534478328622
529.8163871765137,-8.663085097617651,51.75875352677023,56.0,32.8,2.6559999999999997,153.49707790500406,-23.497077905004062
1948.1025047302246,-8.9460544121153,51.902984343486445,72.0,33.6,2.672,153.41440440856596,-23.414404408565957
939.5656814575195,-8.299267407549248,51.86456795116887,29.0,31.45,2.629,153.6443431540358,-23.644343154035795
503.3025817871094,-9.8892854604408,51.65269055407503,26.0,31.3,2.626,153.66133996230738,-23.66133996230738
556.3699789047241,-8.299267407549248,52.05632176414451,96.0,34.8,2.6959999999999997,153.29633431525542,-23.29633431525542
815.7989120483398,-9.781487626346458,52.0945741367126,24.0,31.2,2.624,153.67274430975488,-23.672744309754876
734.9004306793213,-8.177994844193114,51.893383323240826,10.0,30.5,2.61,153.7542510776544,-23.754251077654402
1359.11470413208,-8.299267407549248,52.13279373823722,39.0,31.95,2.6390000000000002,153.58862119579783,-23.588621195797828
2663.1090545654297,-8.40706524164359,51.826118722340816,68.0,33.4,2.668,153.43476637717472,-23.434766377174725
972.4578666687012,-9.431144665539843,51.69128767935228,19.0,30.95,2.6189999999999998,153.7015142614095,-23.7015142614095
893.4772338867186,-8.919104953591717,52.170980579801636,94.0,34.7,2.694,153.30591258111286,-23.305912581112864
530.5566024780273,-8.272317949025663,51.80688179087794,0.0,30.0,2.6,153.8143239927911,-23.81432399279109
